id,master_id,sku,name,url_key,url_path,type,book_cover,short_description,price,list_price,badges,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,has_ebook,inventory_status,inventory_type,productset_group_name,is_fresh,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,salable_type,data_version,day_ago_created,categories,meta_title,meta_description,meta_keywords,liked,rating_summary,description,images,warranty_policy,brand,seller_specifications,current_seller,other_sellers,specifications,product_links,services_and_promotions,promotions,stock_item,installment_info,video_url,youtube,is_seller_in_chat_whitelist,price_comparison,configurable_options,configurable_products,quantity_sold,all_time_quantity_sold
86787852,86787852,1922497871924,Laptop Asus ExpertBook P2451F (Chip Intel Core i5-10210U/ Ram 8GB DDR4 / SSD 256GB PCIE/ 14 Inch Full HD/ WiFi 6 + Bluetooth 5/ Bao mat TPM/ DOS) - Hàng Chính Hãng,laptop-asus-expertbook-p2451f-chip-intel-core-i5-10210u-ram-8gb-ddr4-ssd-256gb-pcie-14-inch-full-hd-wifi-6-bluetooth-5-bao-mat-tpm-dos-hang-chinh-hang-p86787852,laptop-asus-expertbook-p2451f-chip-intel-core-i5-10210u-ram-8gb-ddr4-ssd-256gb-pcie-14-inch-full-hd-wifi-6-bluetooth-5-bao-mat-tpm-dos-hang-chinh-hang-p86787852.html?spid=86787854,simple,,"CPU: Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MBRAM: 8GB DDR4 2666MHz (2x SO-DIMM socket, up to 32GB SDRAM)Ổ cứng: 256GB SSD PCIE G3X4Card đồ họa: Intel UHD GraphicsMàn hình: 14"" FHD (1920 x 1080)...",14500000,17880000,[],3380000,19,0.0,0,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png,False,available,backorder,Laptop - Máy Vi Tính - Linh kiện/Laptop/Laptop Truyền Thống,False,,False,False,"{'product_virtual_type': None, 'fulfillment_type': 'dropship'}",,,1000,68,"{'id': 29010, 'name': 'Laptop Truyền Thống', 'is_leaf': True}",,,,False,[],"<p>CPU: Intel Core i5-10210U 1.6GHz up to 4.2GHz 6MB<br />RAM: 8GB DDR4 2666MHz (2x SO-DIMM socket, up to 32GB SDRAM)<br />Ổ cứng: 256GB SSD PCIE G3X4<br />Card đồ họa: Intel UHD Graphics<br />Màn hình: 14"" FHD (1920 x 1080) Anti-Glare with 45% NTSC, 200nits</p>
<h5>Hiệu năng cao cho doanh nhân</h5>
<p><strong>ASUS ExpertBook P2451FA EK0261</strong> là sản phẩm hoàn hảo để mang lại hiệu toàn diện để giúp bạn vượt qua một ngày làm việc. Máy tính xách tay siêu nhẹ kết hợp cùng bản lề phẳng 180 độ để bạn có thể đặt laptop trên bất kỹ mặt phẳng nào, cực kỳ lý tưởng để chia sẻ nội dung trên màn hình với người khác.</p>
<p>ExpertBook P2 kết hợp các yếu tố kiến trúc vào thiết kế với lớp hoàn thiện Star Black bóng bẩy và các góc được tạo hình chính xác, mang đến vẻ ngoài thanh lịch và chuyên nghiệp hơn hẵn so với các mẫu laptop giá rẻ khác.</p>
<h5>Di chuyển mọi lúc mọi nơi</h5>
<p>Máy có kích thước siêu mỏng và nhẹ 1,5kg cho phép bạn có thể dễ dàng cho vào một chiếc cặp hoặc ba lô để bạn có thể làm việc ở bất cứ đâu.</p>
<h5>Màn hình NanoEdge cao cấp</h5>
<p>Một màn hình NanoEdge viền mỏng cung cấp không gian làm việc rộng hơn. Tỉ lệ màn hình so với khung máy cũng giúp phần khiến cho mẫu laptop 14inch này nhìn không quá khác so với các dòng máy tính xách tay 13inch hiện nay.</p>
<h5>Hướng đến năng suất</h5>
<p>Asus ExpertBook P2 được thiết kế cho các doanh nhân cần hiệu năng ổn định để thực hiện công việc hàng ngày. Bộ xử lý Intel Core i5 thế hệ mới nhất mang đến hiệu năng nhanh và nhạy mà bạn cần. Với thiết kế lưu trữ kép cung cấp không gian lưu trữ rộng rãi và truy cập dữ liệu nhanh hơn. Laptop Asus ExpertBook P2 cũng là lựa chọn thích hợp trong tương lai, với thiết kế dễ truy cập giúp dễ dàng nâng cấp các thành phần bên trong để phục vụ nhiều nhu cầu làm việc hơn nữa.</p>
<h5>Kết nối toàn diện</h5>
<p>Khi bạn làm việc ở những nơi công cộng, kết nối là rất quan trọng. ExpertBook P2 cung cấp một bộ cổng I/O toàn diện để truyền dữ liệu dễ dàng và kết nối ngoại vi linh hoạt. Để đảm bảo độ tin cậy, các cổng được kiểm tra để chịu đựng tới 15.000 lần.</p>
<h5>Thiết kế kiên cố</h5>
<p>Thiết kế khung gầm kết hợp các tính năng cung cấp thêm độ cứng cho kết cấu để đối phó với các trường hợp không may có thể diễn ra bất cứ lúc nào.</p>
<h5>Sẵn sàng hành động</h5>
<p>Độ bền cuối cùng là giá trị cốt lõi mà ExpertBook P2 mang lại cho người dùng doanh nghiệp, đảm bảo tài sản có giá trị của bạn sẽ tồn tại bất cứ điều gì nghiêm ngặt hàng ngày, tác động ngẫu nhiên mà họ gặp phải. ExpertBook P2 được xây dựng chắc chắn và được kiểm tra chất lượng nghiêm ngặt theo tiêu chuẩn quân sự MIL-STD 810G của Hoa Kỳ với các bài kiểm tra chất lượng của ASUS.</p>
<h5>An toàn và bảo mật</h5>
<p>ExpertBook P2 bao gồm các tính năng bảo mật toàn diện cho doanh nghiệp để bảo vệ dữ liệu quan trọng của bạn. Một khe khóa Kensington bảo vệ chống trộm, trong khi tấm chắn bảo mật webcam, cảm biến vân tay và chip TPM 2.0 giữ cho những gì bên trong an toàn. Nếu bạn đang băn khoăn lo lắng về vấn đề bảo mật thì hãy chọn ngay cho mình sản phẩm laptop Asus này nhé!</p>
<p> </p>
<p> </p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ...</p>","[{'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/94/92/77/a821d6a9d70a7b6a8acd61a309d220d1.png', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/ae/5c/93/5cbbe9b6cd3b820e1de39116f5f7e395.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/ae/5c/93/5cbbe9b6cd3b820e1de39116f5f7e395.png', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/ae/5c/93/5cbbe9b6cd3b820e1de39116f5f7e395.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/ae/5c/93/5cbbe9b6cd3b820e1de39116f5f7e395.png', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/ae/5c/93/5cbbe9b6cd3b820e1de39116f5f7e395.png', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/ee/a9/8b/80a2d1dd6c8530174c1341745df02f27.png', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/ee/a9/8b/80a2d1dd6c8530174c1341745df02f27.png', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/ee/a9/8b/80a2d1dd6c8530174c1341745df02f27.png', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/ee/a9/8b/80a2d1dd6c8530174c1341745df02f27.png', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/ee/a9/8b/80a2d1dd6c8530174c1341745df02f27.png', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/72/5b/3a/56832b02b724661c39066b604f33ae6d.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/72/5b/3a/56832b02b724661c39066b604f33ae6d.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/72/5b/3a/56832b02b724661c39066b604f33ae6d.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/72/5b/3a/56832b02b724661c39066b604f33ae6d.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/72/5b/3a/56832b02b724661c39066b604f33ae6d.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/08/fa/02/1cd219e966bac61adfa5f0c6b92828ea.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/08/fa/02/1cd219e966bac61adfa5f0c6b92828ea.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/08/fa/02/1cd219e966bac61adfa5f0c6b92828ea.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/08/fa/02/1cd219e966bac61adfa5f0c6b92828ea.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/08/fa/02/1cd219e966bac61adfa5f0c6b92828ea.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/00/29/6a/1a9faf4d21ed8ce2bba4f6f99cfa1f1f.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/00/29/6a/1a9faf4d21ed8ce2bba4f6f99cfa1f1f.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/00/29/6a/1a9faf4d21ed8ce2bba4f6f99cfa1f1f.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/00/29/6a/1a9faf4d21ed8ce2bba4f6f99cfa1f1f.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/00/29/6a/1a9faf4d21ed8ce2bba4f6f99cfa1f1f.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/d4/e0/ee/cf5c89a0a97c78653d2ade79851b5317.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/d4/e0/ee/cf5c89a0a97c78653d2ade79851b5317.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/d4/e0/ee/cf5c89a0a97c78653d2ade79851b5317.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/d4/e0/ee/cf5c89a0a97c78653d2ade79851b5317.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/d4/e0/ee/cf5c89a0a97c78653d2ade79851b5317.jpg', 'is_gallery': True}, {'label': None, 'position': None, 'base_url': 'https://salt.tikicdn.com/ts/product/a7/e0/7c/3940e32c194dabb70a292d25d5e0a6b1.jpg', 'thumbnail_url': 'https://salt.tikicdn.com/cache/200x280/ts/product/a7/e0/7c/3940e32c194dabb70a292d25d5e0a6b1.jpg', 'small_url': 'https://salt.tikicdn.com/cache/w42/ts/product/a7/e0/7c/3940e32c194dabb70a292d25d5e0a6b1.jpg', 'medium_url': 'https://salt.tikicdn.com/cache/w300/ts/product/a7/e0/7c/3940e32c194dabb70a292d25d5e0a6b1.jpg', 'large_url': 'https://salt.tikicdn.com/cache/w1200/ts/product/a7/e0/7c/3940e32c194dabb70a292d25d5e0a6b1.jpg', 'is_gallery': True}]",,"{'id': 17826, 'name': 'Asus', 'slug': 'asus'}","[{'name': 'Tiki hoàn tiền 111% nếu phát hiện hàng giả', 'value': None, 'url': None}, {'name': 'Cam kết hàng chính hiệu', 'value': None, 'url': None}]","{'id': 12854, 'sku': '5155392595152', 'store_id': 12520, 'name': 'ThuanThienTs', 'slug': 'thuanthients', 'link': 'https://tiki.vn/cua-hang/thuanthients', 'is_best_store': False, 'logo': 'https://vcdn.tikicdn.com/ts/seller/de/e1/fa/5e205d4b1e4b52bc22c1ee3932db472f.jpg', 'product_id': '86787854', 'price': 14500000, 'is_offline_installment_supported': None}",[],"[{'name': 'Content', 'attributes': [{'name': 'Thời gian pin', 'value': '12h'}, {'name': 'Bluetooth', 'value': 5}, {'name': 'Bộ nhớ đồ họa', 'value': 'Tối đa 32GB'}, {'name': 'Thương hiệu', 'value': 'Asus'}, {'name': 'Xuất xứ thương hiệu', 'value': 'Đài Loan'}, {'name': 'Camera', 'value': 'có'}, {'name': 'Card đồ họa', 'value': 'Đồ họa Intel Core UHD dành cho Bộ xử lý Intel thế hệ thứ 10'}, {'name': 'Card Reader', 'value': 'có'}, {'name': 'Thời gian sạc', 'value': '8h'}, {'name': 'Chip set', 'value': 'Intel Core i5-10210U'}, {'name': 'CPU', 'value': 'Intel Core i5-10210U'}, {'name': 'Tốc độ CPU', 'value': 'lên đến 4,20 GHz, bộ nhớ đệm 6M'}, {'name': 'Dung lượng ổ cứng', 'value': '256GB'}, {'name': 'Giao tiếp mạng', 'value': 'RJ45 + wifi'}, {'name': 'Model', 'value': 'P2451F'}, {'name': 'Kết nối không dây khác', 'value': 'WiFi 6 + Bluetooth 5'}, {'name': 'Loại ổ đĩa', 'value': 'SSD M.2'}, {'name': 'Loại pin', 'value': 'pin lithium'}, {'name': 'Loại RAM', 'value': 'DDR4'}, {'name': 'Cổng internet (LAN)', 'value': 'RJ45'}, {'name': 'Xuất xứ', 'value': 'Trung Quốc'}, {'name': 'RAM', 'value': '8GB DDR4'}, {'name': 'Hệ điều hành', 'value': 'Dos'}, {'name': 'Thiết kế card', 'value': 'Onboard'}, {'name': 'Wifi', 'value': 6}]}, {'name': 'System', 'attributes': [{'name': 'SKU', 'value': 5155392595152}]}]",[],[],[],"{'qty': 2, 'min_sale_qty': 1, 'max_sale_qty': 2, 'preorder_date': False}",,,,True,,,,,
